지구별,주차장명,주차대수,이용시간,날짜,년도,월,일,휴일여부,1대당 평균 주차시간,평균기온,최저기온,최고기온,평균온도 구분,최고기온 구분,최저기온 구분,지점명_청담,아침 비율_청담,낮 비율_청담,저녁 비율_청담,지점명_영동,아침 비율_영동,낮 비율_영동,저녁 비율_영동
PLT-005,뚝섬1주차장,321,21447.0,2023-09-01,2023,9,1,0,66.81308411214954,24.5,19.7,29.6,20,29,16,청담대교,0.26949533807133075,0.39205842081241443,0.3384462411162548,영동대교,0.20218353718016058,0.4369513018683875,0.36086516095145194
PLT-005,뚝섬4주차장,964,78399.0,2023-09-01,2023,9,1,0,81.32676348547717,24.5,19.7,29.6,20,29,16,청담대교,0.26949533807133075,0.39205842081241443,0.3384462411162548,영동대교,0.20218353718016058,0.4369513018683875,0.36086516095145194
PLT-005,뚝섬4주차장,872,77210.0,2023-08-31,2023,8,31,0,88.54357798165138,23.9,21.0,28.9,20,24,16,청담대교,0.26612478609977624,0.4126958009740687,0.32117941292615504,영동대교,0.19710985822978816,0.42339482182932836,0.3794953199408835
PLT-005,뚝섬3주차장,504,42807.0,2023-08-31,2023,8,31,0,84.93452380952381,23.9,21.0,28.9,20,24,16,청담대교,0.26612478609977624,0.4126958009740687,0.32117941292615504,영동대교,0.19710985822978816,0.42339482182932836,0.3794953199408835
PLT-005,뚝섬1주차장,315,17068.0,2023-08-31,2023,8,31,0,54.18412698412698,23.9,21.0,28.9,20,24,16,청담대교,0.26612478609977624,0.4126958009740687,0.32117941292615504,영동대교,0.19710985822978816,0.42339482182932836,0.3794953199408835
PLT-005,뚝섬2주차장,817,89156.0,2023-08-31,2023,8,31,0,109.12607099143209,23.9,21.0,28.9,20,24,16,청담대교,0.26612478609977624,0.4126958009740687,0.32117941292615504,영동대교,0.19710985822978816,0.42339482182932836,0.3794953199408835
PLT-005,뚝섬4주차장,519,48223.0,2023-08-30,2023,8,30,0,92.91522157996148,22.8,21.5,24.5,20,24,21,청담대교,0.28183051554998956,0.39151534126487164,0.3266541431851388,영동대교,0.21637472478226136,0.42887204567153125,0.35475322954620736
PLT-005,뚝섬1주차장,165,12397.0,2023-08-30,2023,8,30,0,75.13333333333334,22.8,21.5,24.5,20,24,21,청담대교,0.28183051554998956,0.39151534126487164,0.3266541431851388,영동대교,0.21637472478226136,0.42887204567153125,0.35475322954620736
PLT-005,뚝섬3주차장,215,18113.0,2023-08-30,2023,8,30,0,84.24651162790698,22.8,21.5,24.5,20,24,21,청담대교,0.28183051554998956,0.39151534126487164,0.3266541431851388,영동대교,0.21637472478226136,0.42887204567153125,0.35475322954620736
PLT-005,뚝섬2주차장,384,48926.0,2023-08-30,2023,8,30,0,127.41145833333331,22.8,21.5,24.5,20,24,21,청담대교,0.28183051554998956,0.39151534126487164,0.3266541431851388,영동대교,0.21637472478226136,0.42887204567153125,0.35475322954620736
PLT-005,뚝섬2주차장,390,55069.0,2023-08-29,2023,8,29,0,141.2025641025641,23.9,22.5,25.5,20,24,21,청담대교,0.27507251631617113,0.40186729514140684,0.323060188542422,영동대교,0.21105104117417312,0.4372725964602134,0.3516763623656135
PLT-005,뚝섬3주차장,172,15192.0,2023-08-29,2023,8,29,0,88.32558139534883,23.9,22.5,25.5,20,24,21,청담대교,0.27507251631617113,0.40186729514140684,0.323060188542422,영동대교,0.21105104117417312,0.4372725964602134,0.3516763623656135
PLT-005,뚝섬1주차장,151,10343.0,2023-08-29,2023,8,29,0,68.49668874172185,23.9,22.5,25.5,20,24,21,청담대교,0.27507251631617113,0.40186729514140684,0.323060188542422,영동대교,0.21105104117417312,0.4372725964602134,0.3516763623656135
PLT-005,뚝섬4주차장,468,43165.0,2023-08-29,2023,8,29,0,92.23290598290598,23.9,22.5,25.5,20,24,21,청담대교,0.27507251631617113,0.40186729514140684,0.323060188542422,영동대교,0.21105104117417312,0.4372725964602134,0.3516763623656135
PLT-005,뚝섬4주차장,480,46459.0,2023-08-28,2023,8,28,0,96.78958333333334,22.7,20.8,25.6,20,24,16,청담대교,0.2673930335374313,0.4262379992230711,0.3063689672394976,영동대교,0.20288090471964834,0.44175248158160846,0.35536661369874323
PLT-005,뚝섬1주차장,164,9766.0,2023-08-28,2023,8,28,0,59.54878048780488,22.7,20.8,25.6,20,24,16,청담대교,0.2673930335374313,0.4262379992230711,0.3063689672394976,영동대교,0.20288090471964834,0.44175248158160846,0.35536661369874323
PLT-005,뚝섬3주차장,199,18375.0,2023-08-28,2023,8,28,0,92.33668341708542,22.7,20.8,25.6,20,24,16,청담대교,0.2673930335374313,0.4262379992230711,0.3063689672394976,영동대교,0.20288090471964834,0.44175248158160846,0.35536661369874323
PLT-005,뚝섬2주차장,405,54511.0,2023-08-28,2023,8,28,0,134.59506172839505,22.7,20.8,25.6,20,24,16,청담대교,0.2673930335374313,0.4262379992230711,0.3063689672394976,영동대교,0.20288090471964834,0.44175248158160846,0.35536661369874323
PLT-005,뚝섬2주차장,979,103229.0,2023-08-27,2023,8,27,1,105.44330949948927,26.1,22.7,29.6,25,29,21,청담대교,0.21993798740956497,0.44951611387766605,0.33054589871276896,영동대교,0.18210020928228488,0.49491567154992,0.3229841191677951
PLT-005,뚝섬1주차장,385,25875.0,2023-08-27,2023,8,27,1,67.20779220779221,26.1,22.7,29.6,25,29,21,청담대교,0.21993798740956497,0.44951611387766605,0.33054589871276896,영동대교,0.18210020928228488,0.49491567154992,0.3229841191677951
PLT-005,뚝섬3주차장,689,72946.0,2023-08-27,2023,8,27,1,105.8722786647315,26.1,22.7,29.6,25,29,21,청담대교,0.21993798740956497,0.44951611387766605,0.33054589871276896,영동대교,0.18210020928228488,0.49491567154992,0.3229841191677951
PLT-005,뚝섬4주차장,936,83400.0,2023-08-27,2023,8,27,1,89.1025641025641,26.1,22.7,29.6,25,29,21,청담대교,0.21993798740956497,0.44951611387766605,0.33054589871276896,영동대교,0.18210020928228488,0.49491567154992,0.3229841191677951
PLT-005,뚝섬4주차장,1124,95742.0,2023-08-26,2023,8,26,1,85.1797153024911,26.4,23.3,30.3,25,29,21,청담대교,0.25875324675324674,0.41433766233766234,0.3269090909090909,영동대교,0.20473397893437248,0.4545314248234886,0.340734596242139
PLT-005,뚝섬2주차장,1594,165020.0,2023-08-26,2023,8,26,1,103.52572145545795,26.4,23.3,30.3,25,29,21,청담대교,0.25875324675324674,0.41433766233766234,0.3269090909090909,영동대교,0.20473397893437248,0.4545314248234886,0.340734596242139
PLT-005,뚝섬3주차장,873,77565.0,2023-08-26,2023,8,26,1,88.8487972508591,26.4,23.3,30.3,25,29,21,청담대교,0.25875324675324674,0.41433766233766234,0.3269090909090909,영동대교,0.20473397893437248,0.4545314248234886,0.340734596242139
PLT-005,뚝섬1주차장,563,36173.0,2023-08-26,2023,8,26,1,64.25044404973357,26.4,23.3,30.3,25,29,21,청담대교,0.25875324675324674,0.41433766233766234,0.3269090909090909,영동대교,0.20473397893437248,0.4545314248234886,0.340734596242139
PLT-005,뚝섬4주차장,800,66083.0,2023-08-25,2023,8,25,0,82.60375,26.5,24.0,30.0,25,29,21,청담대교,0.25688042184044907,0.4169246470488178,0.3261949311107331,영동대교,0.19935281241077377,0.43226420481583705,0.36838298277338916
PLT-005,뚝섬2주차장,806,87048.0,2023-08-25,2023,8,25,0,108.0,26.5,24.0,30.0,25,29,21,청담대교,0.25688042184044907,0.4169246470488178,0.3261949311107331,영동대교,0.19935281241077377,0.43226420481583705,0.36838298277338916
PLT-005,뚝섬1주차장,346,25483.0,2023-08-25,2023,8,25,0,73.65028901734104,26.5,24.0,30.0,25,29,21,청담대교,0.25688042184044907,0.4169246470488178,0.3261949311107331,영동대교,0.19935281241077377,0.43226420481583705,0.36838298277338916
PLT-005,뚝섬3주차장,437,32518.0,2023-08-25,2023,8,25,0,74.41189931350114,26.5,24.0,30.0,25,29,21,청담대교,0.25688042184044907,0.4169246470488178,0.3261949311107331,영동대교,0.19935281241077377,0.43226420481583705,0.36838298277338916
PLT-005,뚝섬1주차장,206,14065.0,2023-08-24,2023,8,24,0,68.27669902912622,25.1,22.3,27.8,25,24,21,청담대교,0.27657395143487856,0.42813245033112585,0.2952935982339956,영동대교,0.1972991965964559,0.4282729672750755,0.3744278361284686
PLT-005,뚝섬2주차장,534,68808.0,2023-08-24,2023,8,24,0,128.85393258426967,25.1,22.3,27.8,25,24,21,청담대교,0.27657395143487856,0.42813245033112585,0.2952935982339956,영동대교,0.1972991965964559,0.4282729672750755,0.3744278361284686
PLT-005,뚝섬4주차장,598,54285.0,2023-08-24,2023,8,24,0,90.77759197324414,25.1,22.3,27.8,25,24,21,청담대교,0.27657395143487856,0.42813245033112585,0.2952935982339956,영동대교,0.1972991965964559,0.4282729672750755,0.3744278361284686
PLT-005,뚝섬3주차장,276,23765.0,2023-08-24,2023,8,24,0,86.10507246376811,25.1,22.3,27.8,25,24,21,청담대교,0.27657395143487856,0.42813245033112585,0.2952935982339956,영동대교,0.1972991965964559,0.4282729672750755,0.3744278361284686
PLT-005,뚝섬2주차장,334,48533.0,2023-08-23,2023,8,23,0,145.30838323353294,24.8,23.2,27.2,20,24,21,청담대교,0.2809840546697039,0.39642824601366744,0.32258769931662873,영동대교,0.2138669489455256,0.422298672746519,0.3638343783079554
PLT-005,뚝섬1주차장,136,9275.0,2023-08-23,2023,8,23,0,68.19852941176471,24.8,23.2,27.2,20,24,21,청담대교,0.2809840546697039,0.39642824601366744,0.32258769931662873,영동대교,0.2138669489455256,0.422298672746519,0.3638343783079554
PLT-005,뚝섬4주차장,382,37687.0,2023-08-23,2023,8,23,0,98.65706806282722,24.8,23.2,27.2,20,24,21,청담대교,0.2809840546697039,0.39642824601366744,0.32258769931662873,영동대교,0.2138669489455256,0.422298672746519,0.3638343783079554
PLT-005,뚝섬3주차장,149,11238.0,2023-08-23,2023,8,23,0,75.42281879194631,24.8,23.2,27.2,20,24,21,청담대교,0.2809840546697039,0.39642824601366744,0.32258769931662873,영동대교,0.2138669489455256,0.422298672746519,0.3638343783079554
PLT-005,뚝섬1주차장,175,11531.0,2023-08-22,2023,8,22,0,65.89142857142858,27.6,25.8,32.2,25,29,21,청담대교,0.2798270431858218,0.4015907756365772,0.318582181177601,영동대교,0.20944955741837154,0.4297829102917326,0.36076753228989583
PLT-005,뚝섬4주차장,459,47788.0,2023-08-22,2023,8,22,0,104.11328976034858,27.6,25.8,32.2,25,29,21,청담대교,0.2798270431858218,0.4015907756365772,0.318582181177601,영동대교,0.20944955741837154,0.4297829102917326,0.36076753228989583
PLT-005,뚝섬2주차장,364,55317.0,2023-08-22,2023,8,22,0,151.96978021978023,27.6,25.8,32.2,25,29,21,청담대교,0.2798270431858218,0.4015907756365772,0.318582181177601,영동대교,0.20944955741837154,0.4297829102917326,0.36076753228989583
PLT-005,뚝섬3주차장,179,15266.0,2023-08-22,2023,8,22,0,85.28491620111731,27.6,25.8,32.2,25,29,21,청담대교,0.2798270431858218,0.4015907756365772,0.318582181177601,영동대교,0.20944955741837154,0.4297829102917326,0.36076753228989583
PLT-005,뚝섬4주차장,590,48588.0,2023-08-21,2023,8,21,0,82.35254237288136,29.5,26.0,33.6,25,29,21,청담대교,0.2677070197562001,0.4258266778758582,0.3064663023679417,영동대교,0.20710832098572876,0.4353895344303205,0.3575021445839507
PLT-005,뚝섬2주차장,533,64192.0,2023-08-21,2023,8,21,0,120.43527204502814,29.5,26.0,33.6,25,29,21,청담대교,0.2677070197562001,0.4258266778758582,0.3064663023679417,영동대교,0.20710832098572876,0.4353895344303205,0.3575021445839507
PLT-005,뚝섬3주차장,311,24912.0,2023-08-21,2023,8,21,0,80.10289389067525,29.5,26.0,33.6,25,29,21,청담대교,0.2677070197562001,0.4258266778758582,0.3064663023679417,영동대교,0.20710832098572876,0.4353895344303205,0.3575021445839507
PLT-005,뚝섬1주차장,241,15813.0,2023-08-21,2023,8,21,0,65.61410788381743,29.5,26.0,33.6,25,29,21,청담대교,0.2677070197562001,0.4258266778758582,0.3064663023679417,영동대교,0.20710832098572876,0.4353895344303205,0.3575021445839507
PLT-005,뚝섬2주차장,1270,170215.0,2023-08-20,2023,8,20,1,134.0275590551181,28.3,25.5,31.8,25,29,21,청담대교,0.2208740220155701,0.447048088683531,0.3320778893008989,영동대교,0.1909674108288427,0.4793944059532974,0.32963818321785987
PLT-005,뚝섬4주차장,1031,88295.0,2023-08-20,2023,8,20,1,85.64015518913676,28.3,25.5,31.8,25,29,21,청담대교,0.2208740220155701,0.447048088683531,0.3320778893008989,영동대교,0.1909674108288427,0.4793944059532974,0.32963818321785987
PLT-005,뚝섬1주차장,345,26708.0,2023-08-20,2023,8,20,1,77.4144927536232,28.3,25.5,31.8,25,29,21,청담대교,0.2208740220155701,0.447048088683531,0.3320778893008989,영동대교,0.1909674108288427,0.4793944059532974,0.32963818321785987
PLT-005,뚝섬3주차장,753,109164.0,2023-08-20,2023,8,20,1,144.97211155378486,28.3,25.5,31.8,25,29,21,청담대교,0.2208740220155701,0.447048088683531,0.3320778893008989,영동대교,0.1909674108288427,0.4793944059532974,0.32963818321785987
PLT-005,뚝섬2주차장,1267,150524.0,2023-08-19,2023,8,19,1,118.8034727703236,29.1,26.4,33.6,25,29,26,청담대교,0.2572834232089082,0.4250297639890749,0.31768681280201694,영동대교,0.20730034394321956,0.45579434978826616,0.3369053062685143
PLT-005,뚝섬3주차장,801,109574.0,2023-08-19,2023,8,19,1,136.79650436953807,29.1,26.4,33.6,25,29,26,청담대교,0.2572834232089082,0.4250297639890749,0.31768681280201694,영동대교,0.20730034394321956,0.45579434978826616,0.3369053062685143
PLT-005,뚝섬1주차장,394,29803.0,2023-08-19,2023,8,19,1,75.64213197969544,29.1,26.4,33.6,25,29,26,청담대교,0.2572834232089082,0.4250297639890749,0.31768681280201694,영동대교,0.20730034394321956,0.45579434978826616,0.3369053062685143
PLT-005,뚝섬4주차장,1179,106163.0,2023-08-19,2023,8,19,1,90.04495335029686,29.1,26.4,33.6,25,29,26,청담대교,0.2572834232089082,0.4250297639890749,0.31768681280201694,영동대교,0.20730034394321956,0.45579434978826616,0.3369053062685143
PLT-005,뚝섬2주차장,601,67882.0,2023-08-18,2023,8,18,0,112.94841930116472,29.1,25.5,33.3,25,29,21,청담대교,0.27103357249221605,0.4126167591715175,0.31634966833626643,영동대교,0.20676691729323307,0.43429640090072896,0.35893668180603794
PLT-005,뚝섬4주차장,642,58284.0,2023-08-18,2023,8,18,0,90.78504672897196,29.1,25.5,33.3,25,29,21,청담대교,0.27103357249221605,0.4126167591715175,0.31634966833626643,영동대교,0.20676691729323307,0.43429640090072896,0.35893668180603794
PLT-005,뚝섬1주차장,239,19735.0,2023-08-18,2023,8,18,0,82.57322175732217,29.1,25.5,33.3,25,29,21,청담대교,0.27103357249221605,0.4126167591715175,0.31634966833626643,영동대교,0.20676691729323307,0.43429640090072896,0.35893668180603794
PLT-005,뚝섬3주차장,490,60370.0,2023-08-18,2023,8,18,0,123.20408163265306,29.1,25.5,33.3,25,29,21,청담대교,0.27103357249221605,0.4126167591715175,0.31634966833626643,영동대교,0.20676691729323307,0.43429640090072896,0.35893668180603794
PLT-005,뚝섬2주차장,561,70452.0,2023-08-17,2023,8,17,0,125.58288770053476,28.2,24.5,32.4,25,29,21,청담대교,0.273037016744855,0.4094955997671472,0.3174673834879978,영동대교,0.2004487801167589,0.4279764960921901,0.371574723791051
PLT-005,뚝섬3주차장,424,57412.0,2023-08-17,2023,8,17,0,135.4056603773585,28.2,24.5,32.4,25,29,21,청담대교,0.273037016744855,0.4094955997671472,0.3174673834879978,영동대교,0.2004487801167589,0.4279764960921901,0.371574723791051
PLT-005,뚝섬1주차장,250,20231.0,2023-08-17,2023,8,17,0,80.924,28.2,24.5,32.4,25,29,21,청담대교,0.273037016744855,0.4094955997671472,0.3174673834879978,영동대교,0.2004487801167589,0.4279764960921901,0.371574723791051
PLT-005,뚝섬4주차장,662,64002.0,2023-08-17,2023,8,17,0,96.6797583081571,28.2,24.5,32.4,25,29,21,청담대교,0.273037016744855,0.4094955997671472,0.3174673834879978,영동대교,0.2004487801167589,0.4279764960921901,0.371574723791051
PLT-005,뚝섬2주차장,564,67460.0,2023-08-16,2023,8,16,0,119.6099290780142,27.3,24.7,31.6,25,29,21,청담대교,0.26807787129133726,0.41868570942786704,0.3132364192807957,영동대교,0.19504901775237518,0.4398728188046482,0.36507816344297667
PLT-005,뚝섬3주차장,450,59292.0,2023-08-16,2023,8,16,0,131.76,27.3,24.7,31.6,25,29,21,청담대교,0.26807787129133726,0.41868570942786704,0.3132364192807957,영동대교,0.19504901775237518,0.4398728188046482,0.36507816344297667
PLT-005,뚝섬4주차장,662,60516.0,2023-08-16,2023,8,16,0,91.41389728096676,27.3,24.7,31.6,25,29,21,청담대교,0.26807787129133726,0.41868570942786704,0.3132364192807957,영동대교,0.19504901775237518,0.4398728188046482,0.36507816344297667
PLT-005,뚝섬1주차장,229,15587.0,2023-08-16,2023,8,16,0,68.06550218340611,27.3,24.7,31.6,25,29,21,청담대교,0.26807787129133726,0.41868570942786704,0.3132364192807957,영동대교,0.19504901775237518,0.4398728188046482,0.36507816344297667
PLT-005,뚝섬4주차장,1061,110628.0,2023-08-15,2023,8,15,1,104.26767200754006,28.6,24.7,32.7,25,29,21,청담대교,0.23656501842627464,0.4615073097639007,0.30192767180982466,영동대교,0.2062250640737707,0.46611356250165137,0.3276613734245779
PLT-005,뚝섬2주차장,1341,204726.0,2023-08-15,2023,8,15,1,152.66666666666666,28.6,24.7,32.7,25,29,21,청담대교,0.23656501842627464,0.4615073097639007,0.30192767180982466,영동대교,0.2062250640737707,0.46611356250165137,0.3276613734245779
PLT-005,뚝섬1주차장,457,40233.0,2023-08-15,2023,8,15,1,88.03719912472647,28.6,24.7,32.7,25,29,21,청담대교,0.23656501842627464,0.4615073097639007,0.30192767180982466,영동대교,0.2062250640737707,0.46611356250165137,0.3276613734245779
PLT-005,뚝섬3주차장,703,109554.0,2023-08-15,2023,8,15,1,155.83783783783784,28.6,24.7,32.7,25,29,21,청담대교,0.23656501842627464,0.4615073097639007,0.30192767180982466,영동대교,0.2062250640737707,0.46611356250165137,0.3276613734245779
PLT-005,뚝섬3주차장,680,96214.0,2023-08-14,2023,8,14,0,141.49117647058824,28.1,24.8,31.9,25,29,21,청담대교,0.2702529402831446,0.4174442738302145,0.3123027858866409,영동대교,0.2103964975026207,0.44792501695751374,0.3416784855398656
PLT-005,뚝섬2주차장,915,109753.0,2023-08-14,2023,8,14,0,119.94863387978144,28.1,24.8,31.9,25,29,21,청담대교,0.2702529402831446,0.4174442738302145,0.3123027858866409,영동대교,0.2103964975026207,0.44792501695751374,0.3416784855398656
PLT-005,뚝섬1주차장,306,19208.0,2023-08-14,2023,8,14,0,62.77124183006536,28.1,24.8,31.9,25,29,21,청담대교,0.2702529402831446,0.4174442738302145,0.3123027858866409,영동대교,0.2103964975026207,0.44792501695751374,0.3416784855398656
PLT-005,뚝섬4주차장,930,77464.0,2023-08-14,2023,8,14,0,83.29462365591398,28.1,24.8,31.9,25,29,21,청담대교,0.2702529402831446,0.4174442738302145,0.3123027858866409,영동대교,0.2103964975026207,0.44792501695751374,0.3416784855398656
PLT-005,뚝섬3주차장,800,108721.0,2023-08-13,2023,8,13,1,135.90125,27.0,22.6,31.1,25,29,21,청담대교,0.2239916355008646,0.46264125145775525,0.31336711304138015,영동대교,0.19300415855135022,0.48057588040216875,0.326419961046481
PLT-005,뚝섬1주차장,408,31444.0,2023-08-13,2023,8,13,1,77.06862745098039,27.0,22.6,31.1,25,29,21,청담대교,0.2239916355008646,0.46264125145775525,0.31336711304138015,영동대교,0.19300415855135022,0.48057588040216875,0.326419961046481
PLT-005,뚝섬4주차장,1171,102889.0,2023-08-13,2023,8,13,1,87.86421861656704,27.0,22.6,31.1,25,29,21,청담대교,0.2239916355008646,0.46264125145775525,0.31336711304138015,영동대교,0.19300415855135022,0.48057588040216875,0.326419961046481
PLT-005,뚝섬2주차장,1259,142301.0,2023-08-13,2023,8,13,1,113.02700555996825,27.0,22.6,31.1,25,29,21,청담대교,0.2239916355008646,0.46264125145775525,0.31336711304138015,영동대교,0.19300415855135022,0.48057588040216875,0.326419961046481
