주차장명,주차대수,이용시간,날짜,주차구획수,연도,월,일,요일,휴일여부,도로명,년도,아침 주차대수,낮 주차대수,저녁 주차대수,아침 이용시간,낮 이용시간,저녁 이용시간,예측 이용시간,아침 혼잡도,낮 혼잡도,저녁 혼잡도
뚝섬3주차장,217,18444,2021-03-03,112,2021,3,3,2,0,청담대교,2021,59.49,88.61,68.9,5056.375852534562,7531.441658986175,5856.182488479263,19386.5,보통,혼잡,보통
뚝섬3주차장,217,18444,2021-03-03,112,2021,3,3,2,0,영동대교,2021,43.33,96.87,76.8,3682.8503225806453,8233.503594470047,6527.646082949309,19386.5,보통,혼잡,보통
뚝섬1주차장,120,10337,2021-03-03,67,2021,3,3,2,0,청담대교,2021,32.9,49.0,38.1,2834.0608333333334,4220.941666666667,3281.9975,10560.47,보통,혼잡,보통
뚝섬1주차장,120,10337,2021-03-03,67,2021,3,3,2,0,영동대교,2021,23.96,53.57,42.47,2063.9543333333336,4614.609083333334,3658.436583333333,10560.47,보통,혼잡,보통
뚝섬2주차장,513,59528,2021-03-03,356,2021,3,3,2,0,청담대교,2021,140.63,209.47,162.9,16318.562651072123,24306.68647173489,18902.750877192982,61071.7,여유,보통,여유
뚝섬2주차장,513,59528,2021-03-03,356,2021,3,3,2,0,영동대교,2021,102.44,229.0,181.56,11887.033762183235,26572.927875243662,21068.038362573097,61071.7,여유,보통,여유
뚝섬3주차장,232,21049,2021-03-02,112,2021,3,2,1,0,청담대교,2021,63.49,98.56,69.95,5760.349181034483,8942.195862068966,6346.454956896551,21377.77,보통,혼잡,보통
뚝섬3주차장,232,21049,2021-03-02,112,2021,3,2,1,0,영동대교,2021,48.28,102.77,80.94,4380.558299926721,9324.564550196128,7343.87714987715,21377.77,보통,혼잡,보통
뚝섬4주차장,425,37427,2021-03-02,136,2021,3,2,1,0,청담대교,2021,116.31,180.55,128.14,10242.669105882353,15899.870235294118,11284.460658823527,42212.31,혼잡,만차,혼잡
뚝섬4주차장,425,37427,2021-03-02,136,2021,3,2,1,0,영동대교,2021,88.45,188.27,148.28,7789.2191764705885,16579.72068235294,13058.06014117647,42212.31,혼잡,만차,혼잡
뚝섬2주차장,506,60140,2021-03-02,356,2021,3,2,1,0,청담대교,2021,138.47,214.96,152.56,16458.00470365027,25549.30808909267,18132.687207257062,60649.83,여유,보통,여유
뚝섬2주차장,506,60140,2021-03-02,356,2021,3,2,1,0,영동대교,2021,105.31,224.15,176.54,12516.488932806324,26641.069169960476,20982.4418972332,60649.83,여유,보통,여유
뚝섬1주차장,117,8721,2021-03-02,67,2021,3,2,1,0,청담대교,2021,32.02,49.7,35.28,2386.721538461539,3704.561538461539,2629.716923076923,9040.01,여유,보통,보통
뚝섬1주차장,117,8721,2021-03-02,67,2021,3,2,1,0,영동대교,2021,24.35,51.83,40.82,1815.0115384615385,3863.3284615384614,3042.6600000000003,9040.01,여유,보통,보통
뚝섬3주차장,727,62367,2021-02-28,112,2021,2,28,6,1,청담대교,2021,148.97,330.09,247.94,12779.65885832187,28317.36317744154,21269.977964236587,62217.7,만차,만차,만차
뚝섬3주차장,727,62367,2021-02-28,112,2021,2,28,6,1,영동대교,2021,124.03,367.92,235.05,10640.136189821184,31562.677634112795,20164.186176066025,62217.7,만차,만차,만차
뚝섬2주차장,1351,117698,2021-02-28,356,2021,2,28,6,1,청담대교,2021,276.83,613.41,460.76,24117.200103626943,53439.77067357513,40141.02922279792,111454.15,보통,만차,만차
뚝섬2주차장,1351,117698,2021-02-28,356,2021,2,28,6,1,영동대교,2021,230.49,683.71,436.8,20080.097720207254,59564.24839378238,38053.65388601036,111454.15,보통,만차,만차
뚝섬1주차장,355,22507,2021-02-28,67,2021,2,28,6,1,청담대교,2021,72.74,161.19,121.07,4611.715999999999,10219.446,7675.837999999999,22416.71,만차,만차,만차
뚝섬1주차장,355,22507,2021-02-28,67,2021,2,28,6,1,영동대교,2021,60.56,179.66,114.78,3839.5040000000004,11390.444,7277.052,22416.71,만차,만차,만차
뚝섬4주차장,1123,81036,2021-02-28,136,2021,2,28,6,1,청담대교,2021,230.11,509.89,383.0,16604.803170080144,36793.80769367765,27637.389136242207,79835.96,만차,만차,만차
뚝섬4주차장,1123,81036,2021-02-28,136,2021,2,28,6,1,영동대교,2021,191.59,568.32,363.09,13825.188993766697,41010.13314336599,26200.677862867316,79835.96,만차,만차,만차
뚝섬2주차장,1325,114405,2021-02-27,356,2021,2,27,5,1,청담대교,2021,342.89,554.82,427.29,29606.287132075475,47905.04309433963,36893.6697735849,107953.65,혼잡,만차,만차
뚝섬2주차장,1325,114405,2021-02-27,356,2021,2,27,5,1,영동대교,2021,265.01,637.7,422.29,22881.863433962262,55061.18377358491,36461.95279245283,107953.65,혼잡,만차,만차
뚝섬1주차장,392,24353,2021-02-27,67,2021,2,27,5,1,청담대교,2021,101.44,164.14,126.41,6302.120768386949,10197.45763922549,7853.421592387561,20897.28,만차,만차,만차
뚝섬1주차장,392,24353,2021-02-27,67,2021,2,27,5,1,영동대교,2021,78.4,188.66,124.93,4870.724253169724,11720.801500038266,7761.47424679201,20897.28,만차,만차,만차
뚝섬4주차장,984,80874,2021-02-27,136,2021,2,27,5,1,청담대교,2021,254.65,412.03,317.32,20929.43506097561,33864.343719512195,26080.221219512194,78170.39,만차,만차,만차
뚝섬4주차장,984,80874,2021-02-27,136,2021,2,27,5,1,영동대교,2021,196.8,473.58,313.61,16174.964379719308,38923.47373448917,25775.561885791525,78170.39,만차,만차,만차
뚝섬3주차장,676,61529,2021-02-27,112,2021,2,27,5,1,청담대교,2021,174.94,283.06,218.0,15922.90423076923,25763.903461538463,19842.192307692305,60072.8,만차,만차,만차
뚝섬3주차장,676,61529,2021-02-27,112,2021,2,27,5,1,영동대교,2021,135.2,325.35,215.45,12305.8,29613.106730769232,19610.09326923077,60072.8,만차,만차,만차
뚝섬3주차장,359,30478,2021-02-26,112,2021,2,26,4,0,청담대교,2021,97.7,146.03,115.27,8294.430640668525,12397.49955431755,9786.069805013927,25723.11,보통,만차,혼잡
뚝섬3주차장,359,30478,2021-02-26,112,2021,2,26,4,0,영동대교,2021,74.31,159.99,124.7,6308.691309192201,13582.66077994429,10586.64791086351,25723.11,보통,만차,혼잡
뚝섬1주차장,178,12128,2021-02-26,67,2021,2,26,4,0,청담대교,2021,48.44,72.41,57.15,3300.451235955056,4933.643146067415,3893.9056179775284,11863.94,보통,만차,혼잡
뚝섬1주차장,178,12128,2021-02-26,67,2021,2,26,4,0,영동대교,2021,36.84,79.33,61.83,2510.087191011236,5405.136179775281,4212.776629213483,11863.94,보통,만차,혼잡
뚝섬2주차장,729,71219,2021-02-26,356,2021,2,26,4,0,청담대교,2021,198.39,296.54,234.07,19381.53279835391,28970.208861454048,22867.258340192042,70699.12,여유,혼잡,보통
뚝섬2주차장,729,71219,2021-02-26,356,2021,2,26,4,0,영동대교,2021,150.89,324.89,253.21,14741.26518882289,31740.27203390993,24737.462777267177,70699.12,여유,혼잡,보통
뚝섬4주차장,747,64045,2021-02-26,136,2021,2,26,4,0,청담대교,2021,203.29,303.87,239.85,17429.094724300878,26052.334172233303,20563.571103465816,63298.77,만차,만차,만차
뚝섬4주차장,747,64045,2021-02-26,136,2021,2,26,4,0,영동대교,2021,154.62,332.91,259.47,13256.543373493976,28542.464457831327,22245.9921686747,63298.77,만차,만차,만차
뚝섬4주차장,636,58270,2021-02-25,136,2021,2,25,3,0,청담대교,2021,168.76,261.75,205.49,15461.706289308177,23981.403301886792,18826.890408805033,57725.41,만차,만차,만차
뚝섬4주차장,636,58270,2021-02-25,136,2021,2,25,3,0,영동대교,2021,124.57,277.86,233.57,11413.04072327044,25457.393396226416,21399.565880503145,57725.41,만차,만차,만차
뚝섬2주차장,593,67965,2021-02-25,356,2021,2,25,3,0,청담대교,2021,157.35,244.05,191.6,18034.220489038784,27971.093170320404,21959.686340640812,68124.34,여유,보통,보통
뚝섬2주차장,593,67965,2021-02-25,356,2021,2,25,3,0,영동대교,2021,116.15,259.07,217.77,13312.424745779861,29693.068264220306,24959.506989999834,68124.34,여유,보통,보통
뚝섬3주차장,215,14163,2021-02-25,112,2021,2,25,3,0,청담대교,2021,57.05,88.48,69.47,3758.1355813953487,5828.5685581395355,4576.295860465116,15039.79,여유,보통,보통
뚝섬3주차장,215,14163,2021-02-25,112,2021,2,25,3,0,영동대교,2021,42.11,93.93,78.96,2773.9717674418603,6187.584139534884,5201.444093023255,15039.79,여유,보통,보통
뚝섬1주차장,140,10656,2021-02-25,67,2021,2,25,3,0,청담대교,2021,37.15,57.62,45.23,2827.6457142857143,4385.705142857142,3442.6491428571426,10291.06,여유,혼잡,보통
뚝섬1주차장,140,10656,2021-02-25,67,2021,2,25,3,0,영동대교,2021,27.42,61.16,51.41,2087.2028002000143,4655.482248732052,3913.3149510679327,10291.06,여유,혼잡,보통
뚝섬4주차장,559,51932,2021-02-24,136,2021,2,24,2,0,청담대교,2021,153.94,227.66,177.41,14301.018013989016,21149.60218958516,16481.379796425823,47523.99,만차,만차,만차
뚝섬4주차장,559,51932,2021-02-24,136,2021,2,24,2,0,영동대교,2021,111.12,248.58,199.3,10323.226905187836,23093.48221824687,18515.290876565297,47523.99,만차,만차,만차
뚝섬3주차장,251,20102,2021-02-24,112,2021,2,24,2,0,청담대교,2021,69.12,102.22,79.66,5535.6583266932275,8186.55952191235,6379.782151394423,19219.48,보통,혼잡,보통
뚝섬3주차장,251,20102,2021-02-24,112,2021,2,24,2,0,영동대교,2021,49.9,111.62,89.49,3996.2144934464764,8939.027289749412,7166.758216804111,19219.48,보통,혼잡,보통
뚝섬2주차장,552,72944,2021-02-24,356,2021,2,24,2,0,청담대교,2021,152.01,224.8,175.19,20087.350434782606,29706.179710144927,23150.469855072464,68759.4,여유,보통,보통
뚝섬2주차장,552,72944,2021-02-24,356,2021,2,24,2,0,영동대교,2021,109.73,245.47,196.8,14500.262898550725,32437.61536231884,26006.121739130434,68759.4,여유,보통,보통
뚝섬1주차장,133,9693,2021-02-24,67,2021,2,24,2,0,청담대교,2021,36.63,54.16,42.21,2669.583383458647,3947.1645112781953,3076.252105263158,9560.06,여유,혼잡,보통
뚝섬1주차장,133,9693,2021-02-24,67,2021,2,24,2,0,영동대교,2021,26.44,59.14,47.42,1926.939248120301,4310.1054135338345,3455.9553383458647,9560.06,여유,혼잡,보통
뚝섬1주차장,129,9171,2021-02-23,67,2021,2,23,1,0,청담대교,2021,35.29,54.08,39.63,2508.872790697674,3844.7106976744185,2817.4165116279073,9280.84,여유,혼잡,보통
뚝섬1주차장,129,9171,2021-02-23,67,2021,2,23,1,0,영동대교,2021,25.53,57.75,45.72,1815.0048837209304,4105.622093023256,3250.3730232558137,9280.84,여유,혼잡,보통
뚝섬2주차장,531,63718,2021-02-23,356,2021,2,23,1,0,청담대교,2021,145.26,222.6,163.14,17430.65288135593,26711.161581920904,19576.185536723162,63633.81,여유,보통,여유
뚝섬2주차장,531,63718,2021-02-23,356,2021,2,23,1,0,영동대교,2021,105.09,237.72,188.19,12610.404180790962,28525.50463276836,22582.09118644068,63633.81,여유,보통,여유
뚝섬4주차장,441,42247,2021-02-23,136,2021,2,23,1,0,청담대교,2021,120.64,184.87,135.49,11557.093151927438,17710.210634920633,12979.696213151929,43895.51,보통,만차,만차
뚝섬4주차장,441,42247,2021-02-23,136,2021,2,23,1,0,영동대교,2021,87.28,197.42,156.3,8361.26566893424,18912.477868480724,14973.256462585035,43895.51,보통,만차,만차
뚝섬3주차장,219,14705,2021-02-23,112,2021,2,23,1,0,청담대교,2021,59.91,91.81,67.28,4022.7239726027397,6164.685159817352,4517.590867579908,15576.79,여유,혼잡,보통
뚝섬3주차장,219,14705,2021-02-23,112,2021,2,23,1,0,영동대교,2021,43.34,98.04,77.62,2910.112785388128,6583.005479452055,5211.881735159817,15576.79,여유,혼잡,보통
뚝섬2주차장,546,61109,2021-02-22,356,2021,2,22,0,0,청담대교,2021,149.41,227.7,168.89,16722.15327838828,25484.46758241758,18902.379139194138,61026.97,여유,보통,여유
뚝섬2주차장,546,61109,2021-02-22,356,2021,2,22,0,0,영동대교,2021,110.69,253.09,182.21,12388.789556585285,28326.666807084377,20393.543636330338,61026.97,여유,보통,여유
뚝섬1주차장,152,10703,2021-02-22,67,2021,2,22,0,0,청담대교,2021,41.59,63.39,47.02,2928.537960526316,4463.573486842105,3310.8885526315794,9790.2,보통,혼잡,보통
뚝섬1주차장,152,10703,2021-02-22,67,2021,2,22,0,0,영동대교,2021,30.82,70.46,50.73,2170.03131372936,4961.077429116505,3571.8912571541346,9790.2,보통,혼잡,보통
뚝섬3주차장,266,20617,2021-02-22,112,2021,2,22,0,0,청담대교,2021,72.79,110.93,82.28,5641.7722932330835,8597.909060150378,6377.318646616542,19665.21,보통,만차,보통
뚝섬3주차장,266,20617,2021-02-22,112,2021,2,22,0,0,영동대교,2021,53.93,123.3,88.77,4179.980488721804,9556.677067669172,6880.342443609023,19665.21,보통,만차,보통
뚝섬4주차장,505,47797,2021-02-22,136,2021,2,22,0,0,청담대교,2021,138.19,210.6,156.21,13079.341445544556,19932.768712871286,14784.889841584158,43954.78,혼잡,만차,만차
뚝섬4주차장,505,47797,2021-02-22,136,2021,2,22,0,0,영동대교,2021,102.38,234.09,168.53,9690.013584158416,22156.03906930693,15950.947346534655,43954.78,혼잡,만차,만차
뚝섬1주차장,434,21961,2021-02-21,67,2021,2,21,6,1,청담대교,2021,85.79,205.06,143.15,4341.092603686637,10376.319493087558,7243.587903225806,20101.2,만차,만차,만차
뚝섬1주차장,434,21961,2021-02-21,67,2021,2,21,6,1,영동대교,2021,74.26,223.16,136.59,3757.5720835925445,11291.944333079884,6911.483583327574,20101.2,만차,만차,만차
뚝섬2주차장,1319,119820,2021-02-21,356,2021,2,21,6,1,청담대교,2021,260.74,623.21,435.05,23686.02486732373,56613.36027293404,39520.61485974223,114294.65,보통,만차,만차
뚝섬2주차장,1319,119820,2021-02-21,356,2021,2,21,6,1,영동대교,2021,225.68,678.21,415.11,20501.120242608038,61609.6453373768,37709.234420015164,114294.65,보통,만차,만차
뚝섬3주차장,681,60520,2021-02-21,112,2021,2,21,6,1,청담대교,2021,134.62,321.76,224.62,11963.586490455213,28594.589133627018,19961.824375917768,58990.5,만차,만차,만차
뚝섬3주차장,681,60520,2021-02-21,112,2021,2,21,6,1,영동대교,2021,116.52,350.16,214.32,10355.051982378855,31118.47753303965,19046.470484581496,58990.5,만차,만차,만차
뚝섬4주차장,1038,85364,2021-02-21,136,2021,2,21,6,1,청담대교,2021,205.19,490.44,342.37,16874.604200385358,40333.25641618497,28156.139383429672,82123.65,만차,만차,만차
뚝섬4주차장,1038,85364,2021-02-21,136,2021,2,21,6,1,영동대교,2021,177.6,533.72,326.68,14605.632369942196,43892.556917148366,26865.810712909442,82123.65,만차,만차,만차
뚝섬1주차장,278,16935,2021-02-20,67,2021,2,20,5,1,청담대교,2021,66.98,122.37,88.64,4080.385265657038,7454.7140184898735,5399.9007158530885,16557.32,혼잡,만차,만차
뚝섬1주차장,278,16935,2021-02-20,67,2021,2,20,5,1,영동대교,2021,53.67,136.45,87.88,3269.429676258993,8312.16097122302,5353.409352517985,16557.32,혼잡,만차,만차
뚝섬3주차장,629,51299,2021-02-20,112,2021,2,20,5,1,청담대교,2021,151.56,276.88,200.56,12360.69386327504,22581.346772655008,16356.959364069953,50463.59,만차,만차,만차
뚝섬3주차장,629,51299,2021-02-20,112,2021,2,20,5,1,영동대교,2021,121.44,308.73,198.83,9904.213926868044,25178.9193481717,16215.866724960255,50463.59,만차,만차,만차
뚝섬4주차장,968,72606,2021-02-20,136,2021,2,20,5,1,청담대교,2021,233.24,426.1,308.66,17494.44570247934,31960.14111570248,23151.413181818185,71883.66,만차,만차,만차
뚝섬4주차장,968,72606,2021-02-20,136,2021,2,20,5,1,영동대교,2021,186.89,475.11,306.0,14017.908409090907,35636.194896694215,22951.896694214876,71883.66,만차,만차,만차
뚝섬2주차장,1276,105300,2021-02-20,356,2021,2,20,5,1,청담대교,2021,307.45,561.68,406.87,25371.853448275862,46351.805642633226,33576.340909090904,100347.12,보통,만차,만차
뚝섬2주차장,1276,105300,2021-02-20,356,2021,2,20,5,1,영동대교,2021,246.36,626.28,403.36,20330.492163009403,51682.824451410655,33286.68338557994,100347.12,보통,만차,만차
뚝섬2주차장,553,62010,2021-02-19,356,2021,2,19,4,0,청담대교,2021,151.24,227.98,173.77,16959.42494439321,25564.72956111322,19485.845494493573,62728.72,여유,보통,보통
뚝섬2주차장,553,62010,2021-02-19,356,2021,2,19,4,0,영동대교,2021,109.69,252.05,191.26,12299.958227848101,28263.32820976492,21446.71356238698,62728.72,여유,보통,보통
뚝섬3주차장,238,19258,2021-02-19,112,2021,2,19,4,0,청담대교,2021,65.09,98.12,74.79,5266.820252100841,7939.474621848741,6051.70512605042,19597.85,보통,혼잡,보통
뚝섬3주차장,238,19258,2021-02-19,112,2021,2,19,4,0,영동대교,2021,47.21,108.48,82.31,3820.0427731092436,8777.764033613446,6660.193193277311,19597.85,보통,혼잡,보통
뚝섬4주차장,534,45425,2021-02-19,136,2021,2,19,4,0,청담대교,2021,146.05,220.15,167.8,12423.82256554307,18727.179307116105,14273.998127340825,44890.01,혼잡,만차,만차
뚝섬4주차장,534,45425,2021-02-19,136,2021,2,19,4,0,영동대교,2021,105.92,243.39,184.69,9010.14232209738,20704.102528089887,15710.755149812734,44890.01,혼잡,만차,만차
뚝섬1주차장,159,11237,2021-02-19,67,2021,2,19,4,0,청담대교,2021,43.49,65.55,49.96,3073.566855345912,4632.612264150943,3530.820880503145,10518.58,보통,혼잡,보통
뚝섬1주차장,159,11237,2021-02-19,67,2021,2,19,4,0,영동대교,2021,31.54,72.47,54.99,2229.0250314465407,5121.669119496855,3886.3058490566036,10518.58,보통,혼잡,보통
뚝섬2주차장,477,63996,2021-02-18,356,2021,2,18,3,0,청담대교,2021,134.39,208.05,134.56,18030.235723270438,27912.720754716982,18053.04352201258,63896.18,여유,보통,여유
뚝섬2주차장,477,63996,2021-02-18,356,2021,2,18,3,0,영동대교,2021,93.85,214.64,168.51,12591.246540880502,28796.858364779873,22607.89509433962,63896.18,여유,보통,여유
뚝섬3주차장,179,17272,2021-02-18,112,2021,2,18,3,0,청담대교,2021,50.43,78.07,50.49,4866.344265042739,7533.521649254148,4872.134085703112,16641.83,여유,보통,보통
뚝섬3주차장,179,17272,2021-02-18,112,2021,2,18,3,0,영동대교,2021,35.22,80.55,63.24,3398.2450142450143,7771.9658119658125,6101.789173789174,16641.83,여유,보통,보통
뚝섬1주차장,115,7894,2021-02-18,67,2021,2,18,3,0,청담대교,2021,32.4,50.16,32.44,2224.048695652174,3443.156869565217,2226.7944347826083,7959.99,여유,보통,보통
뚝섬1주차장,115,7894,2021-02-18,67,2021,2,18,3,0,영동대교,2021,22.63,51.75,40.63,1553.266846361186,3551.9911312059826,2788.7420224328325,7959.99,여유,보통,보통
뚝섬4주차장,331,36052,2021-02-18,136,2021,2,18,3,0,청담대교,2021,93.26,144.37,93.37,10157.732688821752,15724.553595166164,10169.713716012086,35535.75,보통,만차,보통
뚝섬4주차장,331,36052,2021-02-18,136,2021,2,18,3,0,영동대교,2021,65.12,148.94,116.93,7092.98238617481,16222.800930541707,12736.216683283483,35535.75,보통,만차,보통
뚝섬2주차장,443,56550,2021-02-17,356,2021,2,17,2,0,청담대교,2021,124.16,188.46,130.38,15849.318284424378,24057.365688487585,16643.316027088036,57377.46,여유,보통,여유
뚝섬2주차장,443,56550,2021-02-17,356,2021,2,17,2,0,영동대교,2021,85.89,201.87,155.24,10964.062076749435,25769.183972911964,19816.7539503386,57377.46,여유,보통,여유
뚝섬1주차장,107,6859,2021-02-17,67,2021,2,17,2,0,청담대교,2021,29.99,45.52,31.49,1922.4430841121493,2917.9596261682245,2018.597289719626,7213.64,여유,보통,보통
뚝섬1주차장,107,6859,2021-02-17,67,2021,2,17,2,0,영동대교,2021,20.75,48.76,37.5,1330.0088776749838,3125.3606205027572,2403.63050182226,7213.64,여유,보통,보통
