주차장명,주차대수,이용시간,code,월,일,휴일여부,평균기온(°C),일반이용자(아침),일반이용자(낮),일반이용자(저녁),비
"난지1,2,3주차장",1790,0.8506052141527002,2,11,8,0,10.2,13904.655172413793,59497.10344827586,46192.67816091954,0
이촌1주차장,151,1.2816777041942604,4,11,8,0,10.2,12483.372093023256,67409.86046511628,30981.75581395349,0
여의도3주차장,1196,4.687959866220736,8,11,8,0,10.2,4348.862068965517,59578.528735632186,58199.08045977011,0
잠원1주차장,379,1.6097625329815304,10,11,8,0,10.2,15866.589147286822,28265.18604651163,46103.48062015504,0
양화1주차장,265,1.957421383647799,7,11,8,0,10.2,6681.83908045977,43533.16091954023,55499.50574712644,0
양화2주차장,57,1.395906432748538,7,11,8,0,10.2,6681.83908045977,43533.16091954023,55499.50574712644,0
잠원2-6주차장,1517,1.958734344100198,10,11,8,0,10.2,15866.589147286822,28265.18604651163,46103.48062015504,0
잠실4주차장,1793,0.94214538018219,11,11,8,0,10.2,6561.542635658915,29375.39534883721,23713.945736434107,0
광나루4주차장,147,1.615873015873016,6,11,8,0,10.2,4102.309278350515,45017.536082474224,31883.60824742268,0
뚝섬3주차장,295,1.5131073446327683,5,11,8,0,10.2,5609.536231884058,39790.17391304348,57144.40579710145,0
반포1주차장,647,0.5537609479649666,9,11,8,0,10.2,6574.3448275862065,29485.275862068964,28530.735632183907,0
여의도4주차장,171,6.068615984405458,8,11,8,0,10.2,4348.862068965517,59578.528735632186,58199.08045977011,0
강서1주차장,171,1.0412280701754386,1,11,8,0,10.2,10340.80459770115,45789.08045977011,29308.96551724138,0
"난지1,2,3주차장",1769,0.8632183908045977,2,11,7,0,7.8,13904.655172413793,59497.10344827586,46192.67816091954,0
양화3주차장,552,1.48768115942029,7,11,7,0,7.8,6681.83908045977,43533.16091954023,55499.50574712644,0
여의도5주차장,365,4.951917808219179,8,11,7,0,7.8,4348.862068965517,59578.528735632186,58199.08045977011,0
"광나루1,2주차장",462,1.6023088023088023,6,11,7,0,7.8,4102.309278350515,45017.536082474224,31883.60824742268,0
광나루4주차장,400,0.6884999999999999,6,11,7,0,7.8,4102.309278350515,45017.536082474224,31883.60824742268,0
잠원1주차장,395,1.7181434599156118,10,11,7,0,7.8,15866.589147286822,28265.18604651163,46103.48062015504,0
뚝섬3주차장,260,1.998653846153846,5,11,7,0,7.8,5609.536231884058,39790.17391304348,57144.40579710145,0
광나루3주차장,465,1.8465232974910395,6,11,7,0,7.8,4102.309278350515,45017.536082474224,31883.60824742268,0
잠실4주차장,1952,0.9232411202185792,11,11,7,0,7.8,6561.542635658915,29375.39534883721,23713.945736434107,0
강서1주차장,141,0.9102836879432624,1,11,7,0,7.8,10340.80459770115,45789.08045977011,29308.96551724138,0
이촌2주차장,221,1.5441176470588236,4,11,7,0,7.8,12483.372093023256,67409.86046511628,30981.75581395349,0
망원1주차장,270,1.8814814814814815,3,11,7,0,7.8,29879.310344827587,186954.36781609195,197444.54022988505,0
잠원2-6주차장,1489,2.1889747033803446,10,11,7,0,7.8,15866.589147286822,28265.18604651163,46103.48062015504,0
반포1주차장,564,0.6507978723404255,9,11,7,0,7.8,6574.3448275862065,29485.275862068964,28530.735632183907,0
이촌1주차장,158,1.1876582278481014,4,11,7,0,7.8,12483.372093023256,67409.86046511628,30981.75581395349,0
양화1주차장,228,2.111184210526316,7,11,7,0,7.8,6681.83908045977,43533.16091954023,55499.50574712644,0
여의도2주차장,1104,2.508001207729469,8,11,7,0,7.8,4348.862068965517,59578.528735632186,58199.08045977011,0
여의도4주차장,178,5.832584269662922,8,11,7,0,7.8,4348.862068965517,59578.528735632186,58199.08045977011,0
이촌3주차장,723,1.7565698478561549,4,11,7,0,7.8,12483.372093023256,67409.86046511628,30981.75581395349,0
양화2주차장,46,2.0090579710144927,7,11,7,0,7.8,6681.83908045977,43533.16091954023,55499.50574712644,0
여의도1주차장,1458,3.475617283950617,8,11,7,0,7.8,4348.862068965517,59578.528735632186,58199.08045977011,0
뚝섬2주차장,459,2.233551198257081,5,11,7,0,7.8,5609.536231884058,39790.17391304348,57144.40579710145,0
뚝섬4주차장,563,1.986856127886323,5,11,7,0,7.8,5609.536231884058,39790.17391304348,57144.40579710145,0
"망원2,3주차장",844,1.3632503949447077,3,11,7,0,7.8,29879.310344827587,186954.36781609195,197444.54022988505,0
잠실1주차장,1962,0.5707101597009854,11,11,7,0,7.8,6561.542635658915,29375.39534883721,23713.945736434107,0
여의도3주차장,1096,5.225106447688564,8,11,7,0,7.8,4348.862068965517,59578.528735632186,58199.08045977011,0
"반포2,3주차장",2127,1.895737345243692,9,11,7,0,7.8,6574.3448275862065,29485.275862068964,28530.735632183907,0
뚝섬1주차장,174,1.3671455938697317,5,11,7,0,7.8,5609.536231884058,39790.17391304348,57144.40579710145,0
"광나루1,2주차장",497,1.6877263581488933,6,11,6,0,7.5,4102.309278350515,45017.536082474224,31883.60824742268,0
강서1주차장,148,1.1609234234234234,1,11,6,0,7.5,10340.80459770115,45789.08045977011,29308.96551724138,0
잠실1주차장,2006,0.5820206048521103,11,11,6,0,7.5,6561.542635658915,29375.39534883721,23713.945736434107,0
뚝섬3주차장,277,1.6534897713598071,5,11,6,0,7.5,5609.536231884058,39790.17391304348,57144.40579710145,0
여의도3주차장,1179,5.128159457167091,8,11,6,0,7.5,4348.862068965517,59578.528735632186,58199.08045977011,0
"반포2,3주차장",1923,1.4962905182873982,9,11,6,0,7.5,6574.3448275862065,29485.275862068964,28530.735632183907,0
뚝섬4주차장,519,1.8528901734104049,5,11,6,0,7.5,5609.536231884058,39790.17391304348,57144.40579710145,0
광나루4주차장,403,0.846029776674938,6,11,6,0,7.5,4102.309278350515,45017.536082474224,31883.60824742268,0
뚝섬1주차장,171,1.2576998050682262,5,11,6,0,7.5,5609.536231884058,39790.17391304348,57144.40579710145,0
양화2주차장,37,1.5752252252252252,7,11,6,0,7.5,6681.83908045977,43533.16091954023,55499.50574712644,0
광나루3주차장,503,2.2773359840954273,6,11,6,0,7.5,4102.309278350515,45017.536082474224,31883.60824742268,0
양화1주차장,249,1.955689424364123,7,11,6,0,7.5,6681.83908045977,43533.16091954023,55499.50574712644,0
반포1주차장,522,0.6100574712643678,9,11,6,0,7.5,6574.3448275862065,29485.275862068964,28530.735632183907,0
"난지1,2,3주차장",1828,0.799772064186725,2,11,6,0,7.5,13904.655172413793,59497.10344827586,46192.67816091954,0
망원1주차장,193,1.820552677029361,3,11,6,0,7.5,29879.310344827587,186954.36781609195,197444.54022988505,0
여의도1주차장,1409,3.563934232316063,8,11,6,0,7.5,4348.862068965517,59578.528735632186,58199.08045977011,0
여의도4주차장,81,2.7915637860082305,8,11,6,0,7.5,4348.862068965517,59578.528735632186,58199.08045977011,0
이촌2주차장,200,1.7548333333333332,4,11,6,0,7.5,12483.372093023256,67409.86046511628,30981.75581395349,0
양화3주차장,525,1.4588253968253968,7,11,6,0,7.5,6681.83908045977,43533.16091954023,55499.50574712644,0
잠원2-6주차장,1454,2.097592847317744,10,11,6,0,7.5,15866.589147286822,28265.18604651163,46103.48062015504,0
잠실4주차장,1961,0.9712051674315824,11,11,6,0,7.5,6561.542635658915,29375.39534883721,23713.945736434107,0
여의도2주차장,1134,2.4120223398001173,8,11,6,0,7.5,4348.862068965517,59578.528735632186,58199.08045977011,0
잠원1주차장,339,1.7743362831858407,10,11,6,0,7.5,15866.589147286822,28265.18604651163,46103.48062015504,0
이촌1주차장,144,1.3439814814814814,4,11,6,0,7.5,12483.372093023256,67409.86046511628,30981.75581395349,0
여의도5주차장,364,5.266483516483516,8,11,6,0,7.5,4348.862068965517,59578.528735632186,58199.08045977011,0
뚝섬2주차장,416,2.3148637820512823,5,11,6,0,7.5,5609.536231884058,39790.17391304348,57144.40579710145,0
이촌3주차장,796,1.7270519262981574,4,11,6,0,7.5,12483.372093023256,67409.86046511628,30981.75581395349,0
"망원2,3주차장",830,1.477128514056225,3,11,6,0,7.5,29879.310344827587,186954.36781609195,197444.54022988505,0
잠원2-6주차장,1472,2.0105298913043477,10,11,5,0,9.1,15866.589147286822,28265.18604651163,46103.48062015504,0
여의도4주차장,188,6.078723404255319,8,11,5,0,9.1,4348.862068965517,59578.528735632186,58199.08045977011,0
여의도5주차장,359,5.057660167130919,8,11,5,0,9.1,4348.862068965517,59578.528735632186,58199.08045977011,0
망원1주차장,245,1.925374149659864,3,11,5,0,9.1,29879.310344827587,186954.36781609195,197444.54022988505,0
양화1주차장,218,1.9001529051987769,7,11,5,0,9.1,6681.83908045977,43533.16091954023,55499.50574712644,0
잠실4주차장,1916,0.8270354906054279,11,11,5,0,9.1,6561.542635658915,29375.39534883721,23713.945736434107,0
양화3주차장,571,1.5066549912434324,7,11,5,0,9.1,6681.83908045977,43533.16091954023,55499.50574712644,0
여의도2주차장,1385,2.1916486161251503,8,11,5,0,9.1,4348.862068965517,59578.528735632186,58199.08045977011,0
잠원1주차장,369,1.574390243902439,10,11,5,0,9.1,15866.589147286822,28265.18604651163,46103.48062015504,0
뚝섬2주차장,468,2.460292022792023,5,11,5,0,9.1,5609.536231884058,39790.17391304348,57144.40579710145,0
광나루3주차장,505,1.9093729372937296,6,11,5,0,9.1,4102.309278350515,45017.536082474224,31883.60824742268,0
여의도1주차장,1529,3.439513843470678,8,11,5,0,9.1,4348.862068965517,59578.528735632186,58199.08045977011,0
양화2주차장,58,1.2241379310344829,7,11,5,0,9.1,6681.83908045977,43533.16091954023,55499.50574712644,0
"반포2,3주차장",1753,1.294989541737973,9,11,5,0,9.1,6574.3448275862065,29485.275862068964,28530.735632183907,0
"광나루1,2주차장",510,1.8968954248366012,6,11,5,0,9.1,4102.309278350515,45017.536082474224,31883.60824742268,0
반포1주차장,503,0.7732935719019217,9,11,5,0,9.1,6574.3448275862065,29485.275862068964,28530.735632183907,0
뚝섬4주차장,530,1.908930817610063,5,11,5,0,9.1,5609.536231884058,39790.17391304348,57144.40579710145,0
"난지1,2,3주차장",1749,0.843348580141033,2,11,5,0,9.1,13904.655172413793,59497.10344827586,46192.67816091954,0
뚝섬1주차장,170,1.2249019607843137,5,11,5,0,9.1,5609.536231884058,39790.17391304348,57144.40579710145,0
광나루4주차장,422,0.780608214849921,6,11,5,0,9.1,4102.309278350515,45017.536082474224,31883.60824742268,0
여의도3주차장,1131,5.426363100501031,8,11,5,0,9.1,4348.862068965517,59578.528735632186,58199.08045977011,0
이촌3주차장,670,1.8401492537313435,4,11,5,0,9.1,12483.372093023256,67409.86046511628,30981.75581395349,0
뚝섬3주차장,256,1.9841796875,5,11,5,0,9.1,5609.536231884058,39790.17391304348,57144.40579710145,0
강서1주차장,160,1.3182291666666666,1,11,5,0,9.1,10340.80459770115,45789.08045977011,29308.96551724138,0
잠실1주차장,1991,0.5737652770801942,11,11,5,0,9.1,6561.542635658915,29375.39534883721,23713.945736434107,0
이촌2주차장,205,1.7534146341463417,4,11,5,0,9.1,12483.372093023256,67409.86046511628,30981.75581395349,0
이촌1주차장,171,1.1846978557504877,4,11,5,0,9.1,12483.372093023256,67409.86046511628,30981.75581395349,0
"망원2,3주차장",811,1.4249280723386764,3,11,5,0,9.1,29879.310344827587,186954.36781609195,197444.54022988505,0
뚝섬4주차장,504,1.687334656084656,5,11,4,0,14.8,5609.536231884058,39790.17391304348,57144.40579710145,1
여의도4주차장,174,6.362164750957854,8,11,4,0,14.8,4348.862068965517,59578.528735632186,58199.08045977011,1
양화3주차장,585,1.2907122507122508,7,11,4,0,14.8,6681.83908045977,43533.16091954023,55499.50574712644,1
이촌1주차장,163,1.2385480572597136,4,11,4,0,14.8,12483.372093023256,67409.86046511628,30981.75581395349,1
양화1주차장,216,2.0905092592592593,7,11,4,0,14.8,6681.83908045977,43533.16091954023,55499.50574712644,1
이촌3주차장,805,1.6363146997929607,4,11,4,0,14.8,12483.372093023256,67409.86046511628,30981.75581395349,1
여의도1주차장,1568,3.243176020408163,8,11,4,0,14.8,4348.862068965517,59578.528735632186,58199.08045977011,1
"난지1,2,3주차장",1846,0.8481310942578548,2,11,4,0,14.8,13904.655172413793,59497.10344827586,46192.67816091954,1
"망원2,3주차장",907,1.2930356486585814,3,11,4,0,14.8,29879.310344827587,186954.36781609195,197444.54022988505,1
여의도5주차장,366,4.755737704918032,8,11,4,0,14.8,4348.862068965517,59578.528735632186,58199.08045977011,1
여의도2주차장,1273,2.2615344330976694,8,11,4,0,14.8,4348.862068965517,59578.528735632186,58199.08045977011,1
망원1주차장,278,1.8228417266187051,3,11,4,0,14.8,29879.310344827587,186954.36781609195,197444.54022988505,1
반포1주차장,507,0.6973044049967128,9,11,4,0,14.8,6574.3448275862065,29485.275862068964,28530.735632183907,1
광나루4주차장,382,0.5141361256544503,6,11,4,0,14.8,4102.309278350515,45017.536082474224,31883.60824742268,1
강서1주차장,192,1.0553819444444443,1,11,4,0,14.8,10340.80459770115,45789.08045977011,29308.96551724138,1
뚝섬2주차장,503,2.219715043074884,5,11,4,0,14.8,5609.536231884058,39790.17391304348,57144.40579710145,1
이촌2주차장,198,1.8513468013468013,4,11,4,0,14.8,12483.372093023256,67409.86046511628,30981.75581395349,1
잠원1주차장,357,1.5915966386554623,10,11,4,0,14.8,15866.589147286822,28265.18604651163,46103.48062015504,1
잠원2-6주차장,1527,1.9644619078803751,10,11,4,0,14.8,15866.589147286822,28265.18604651163,46103.48062015504,1
광나루3주차장,658,1.4483282674772036,6,11,4,0,14.8,4102.309278350515,45017.536082474224,31883.60824742268,1
"광나루1,2주차장",536,1.4716728855721397,6,11,4,0,14.8,4102.309278350515,45017.536082474224,31883.60824742268,1
뚝섬1주차장,186,1.4481182795698926,5,11,4,0,14.8,5609.536231884058,39790.17391304348,57144.40579710145,1
"반포2,3주차장",1778,1.134692538432696,9,11,4,0,14.8,6574.3448275862065,29485.275862068964,28530.735632183907,1
여의도3주차장,1206,5.531149806522941,8,11,4,0,14.8,4348.862068965517,59578.528735632186,58199.08045977011,1
잠실1주차장,1938,0.5768231854145167,11,11,4,0,14.8,6561.542635658915,29375.39534883721,23713.945736434107,1
뚝섬3주차장,260,1.4315384615384614,5,11,4,0,14.8,5609.536231884058,39790.17391304348,57144.40579710145,1
잠실4주차장,2057,1.084281315832118,11,11,4,0,14.8,6561.542635658915,29375.39534883721,23713.945736434107,1
양화2주차장,49,0.9306122448979592,7,11,4,0,14.8,6681.83908045977,43533.16091954023,55499.50574712644,1
양화1주차장,366,1.9043715846994536,7,11,3,1,17.6,7097.878787878788,43567.121212121216,54711.30303030303,0
잠실4주차장,2007,1.5510214250124563,11,11,3,1,17.6,6577.571428571428,30023.551020408162,24601.61224489796,0
여의도2주차장,2510,1.2958764940239045,8,11,3,1,17.6,4180.727272727273,58907.51515151515,57783.333333333336,0
광나루4주차장,138,1.0553140096618356,6,11,3,1,17.6,4046.108108108108,44370.51351351351,31266.35135135135,0
잠원2-6주차장,2668,1.488343328335832,10,11,3,1,17.6,15673.265306122448,28164.30612244898,45400.42857142857,0
양화2주차장,113,1.781710914454277,7,11,3,1,17.6,7097.878787878788,43567.121212121216,54711.30303030303,0
여의도4주차장,56,1.3648809523809524,8,11,3,1,17.6,4180.727272727273,58907.51515151515,57783.333333333336,0
이촌1주차장,418,0.5171850079744816,4,11,3,1,17.6,12426.363636363636,65846.24242424243,30452.757575757576,0
망원1주차장,708,1.863418079096045,3,11,3,1,17.6,31181.81818181818,188474.84848484848,197723.48484848486,0
"반포2,3주차장",4149,1.5837149513939102,9,11,3,1,17.6,6521.272727272727,30663.363636363636,29598.060606060608,0
여의도5주차장,313,1.2610756123535676,8,11,3,1,17.6,4180.727272727273,58907.51515151515,57783.333333333336,0
여의도1주차장,3634,2.0364336818932305,8,11,3,1,17.6,4180.727272727273,58907.51515151515,57783.333333333336,0
뚝섬3주차장,809,2.1388751545117426,5,11,3,1,17.6,5489.393939393939,39916.454545454544,56486.666666666664,0
이촌2주차장,534,1.8676342072409489,4,11,3,1,17.6,12426.363636363636,65846.24242424243,30452.757575757576,0
"망원2,3주차장",1671,1.4830041891083183,3,11,3,1,17.6,31181.81818181818,188474.84848484848,197723.48484848486,0
"난지1,2,3주차장",2554,1.5302923518663534,2,11,3,1,17.6,13746.818181818182,59502.181818181816,46272.93939393939,0
광나루3주차장,819,1.4629222629222631,6,11,3,1,17.6,4046.108108108108,44370.51351351351,31266.35135135135,0
뚝섬1주차장,403,1.5505789909015717,5,11,3,1,17.6,5489.393939393939,39916.454545454544,56486.666666666664,0
이촌3주차장,1677,1.5082786722321606,4,11,3,1,17.6,12426.363636363636,65846.24242424243,30452.757575757576,0
여의도3주차장,3009,2.540090838595325,8,11,3,1,17.6,4180.727272727273,58907.51515151515,57783.333333333336,0
뚝섬2주차장,1506,2.0416002656042496,5,11,3,1,17.6,5489.393939393939,39916.454545454544,56486.666666666664,0
잠실1주차장,1478,0.8725417230491654,11,11,3,1,17.6,6577.571428571428,30023.551020408162,24601.61224489796,0
강서1주차장,301,1.6783499446290144,1,11,3,1,17.6,10556.060606060606,46010.606060606064,29326.363636363636,0
"광나루1,2주차장",1140,1.5140204678362574,6,11,3,1,17.6,4046.108108108108,44370.51351351351,31266.35135135135,0
반포1주차장,1326,1.387644544997486,9,11,3,1,17.6,6521.272727272727,30663.363636363636,29598.060606060608,0
잠원1주차장,693,1.2341269841269842,10,11,3,1,17.6,15673.265306122448,28164.30612244898,45400.42857142857,0
양화3주차장,1476,1.9566508581752489,7,11,3,1,17.6,7097.878787878788,43567.121212121216,54711.30303030303,0
뚝섬4주차장,1083,1.6366266543551862,5,11,3,1,17.6,5489.393939393939,39916.454545454544,56486.666666666664,0
망원1주차장,551,1.369147005444646,3,11,2,1,18.1,31181.81818181818,188474.84848484848,197723.48484848486,0
뚝섬1주차장,369,1.7691056910569103,5,11,2,1,18.1,5489.393939393939,39916.454545454544,56486.666666666664,0
반포1주차장,1511,0.984932715640856,9,11,2,1,18.1,6521.272727272727,30663.363636363636,29598.060606060608,0
"광나루1,2주차장",1278,1.4828638497652582,6,11,2,1,18.1,4046.108108108108,44370.51351351351,31266.35135135135,0
뚝섬3주차장,553,2.6289933694996983,5,11,2,1,18.1,5489.393939393939,39916.454545454544,56486.666666666664,0
잠원2-6주차장,2941,1.6295931089198683,10,11,2,1,18.1,15673.265306122448,28164.30612244898,45400.42857142857,0
이촌2주차장,374,1.6788770053475934,4,11,2,1,18.1,12426.363636363636,65846.24242424243,30452.757575757576,0
양화3주차장,1525,1.674415300546448,7,11,2,1,18.1,7097.878787878788,43567.121212121216,54711.30303030303,0
"망원2,3주차장",1652,1.4360774818401938,3,11,2,1,18.1,31181.81818181818,188474.84848484848,197723.48484848486,0
광나루4주차장,152,1.1468201754385965,6,11,2,1,18.1,4046.108108108108,44370.51351351351,31266.35135135135,0
잠원1주차장,686,1.2845966958211856,10,11,2,1,18.1,15673.265306122448,28164.30612244898,45400.42857142857,0
"난지1,2,3주차장",2508,1.3838317384370016,2,11,2,1,18.1,13746.818181818182,59502.181818181816,46272.93939393939,0
여의도3주차장,2177,2.0136273158781197,8,11,2,1,18.1,4180.727272727273,58907.51515151515,57783.333333333336,0
양화2주차장,90,1.8640740740740744,7,11,2,1,18.1,7097.878787878788,43567.121212121216,54711.30303030303,0
이촌3주차장,1534,1.4187309865275968,4,11,2,1,18.1,12426.363636363636,65846.24242424243,30452.757575757576,0
뚝섬4주차장,841,1.910800634165676,5,11,2,1,18.1,5489.393939393939,39916.454545454544,56486.666666666664,0
이촌1주차장,301,0.6952380952380953,4,11,2,1,18.1,12426.363636363636,65846.24242424243,30452.757575757576,0
잠실4주차장,2337,1.471901297960348,11,11,2,1,18.1,6577.571428571428,30023.551020408162,24601.61224489796,0
강서1주차장,366,1.3706284153005464,1,11,2,1,18.1,10556.060606060606,46010.606060606064,29326.363636363636,0
잠실1주차장,1717,0.7940788196466706,11,11,2,1,18.1,6577.571428571428,30023.551020408162,24601.61224489796,0
양화1주차장,437,1.5585049580472925,7,11,2,1,18.1,7097.878787878788,43567.121212121216,54711.30303030303,0
뚝섬2주차장,1190,2.4500840336134453,5,11,2,1,18.1,5489.393939393939,39916.454545454544,56486.666666666664,0
광나루3주차장,786,1.7478371501272263,6,11,2,1,18.1,4046.108108108108,44370.51351351351,31266.35135135135,0
"반포2,3주차장",4693,1.5918211520704597,9,11,2,1,18.1,6521.272727272727,30663.363636363636,29598.060606060608,0
여의도1주차장,3779,1.9343741730616568,8,11,2,1,18.1,4180.727272727273,58907.51515151515,57783.333333333336,0
여의도5주차장,299,1.587123745819398,8,11,2,1,18.1,4180.727272727273,58907.51515151515,57783.333333333336,0
여의도4주차장,76,1.0826754385964912,8,11,2,1,18.1,4180.727272727273,58907.51515151515,57783.333333333336,0
여의도2주차장,2317,1.1083441231477484,8,11,2,1,18.1,4180.727272727273,58907.51515151515,57783.333333333336,0
반포1주차장,768,0.6707682291666667,9,11,1,0,15.3,6574.3448275862065,29485.275862068964,28530.735632183907,0
"망원2,3주차장",920,1.3246014492753624,3,11,1,0,15.3,29879.310344827587,186954.36781609195,197444.54022988505,0
이촌3주차장,928,1.4822198275862069,4,11,1,0,15.3,12483.372093023256,67409.86046511628,30981.75581395349,0
"광나루1,2주차장",645,1.516072351421189,6,11,1,0,15.3,4102.309278350515,45017.536082474224,31883.60824742268,0
잠실4주차장,1849,1.0979448350459708,11,11,1,0,15.3,6561.542635658915,29375.39534883721,23713.945736434107,0
뚝섬3주차장,337,1.5912462908011868,5,11,1,0,15.3,5609.536231884058,39790.17391304348,57144.40579710145,0
여의도3주차장,1383,4.399879489033502,8,11,1,0,15.3,4348.862068965517,59578.528735632186,58199.08045977011,0
여의도5주차장,326,4.85260736196319,8,11,1,0,15.3,4348.862068965517,59578.528735632186,58199.08045977011,0
뚝섬4주차장,720,1.627199074074074,5,11,1,0,15.3,5609.536231884058,39790.17391304348,57144.40579710145,0
"난지1,2,3주차장",1882,0.8292065178887708,2,11,1,0,15.3,13904.655172413793,59497.10344827586,46192.67816091954,0
망원1주차장,322,1.7366459627329194,3,11,1,0,15.3,29879.310344827587,186954.36781609195,197444.54022988505,0
양화3주차장,722,1.513111726685134,7,11,1,0,15.3,6681.83908045977,43533.16091954023,55499.50574712644,0
뚝섬2주차장,678,1.9179695181907572,5,11,1,0,15.3,5609.536231884058,39790.17391304348,57144.40579710145,0
광나루3주차장,508,1.708038057742782,6,11,1,0,15.3,4102.309278350515,45017.536082474224,31883.60824742268,0
잠원1주차장,450,1.5141481481481482,10,11,1,0,15.3,15866.589147286822,28265.18604651163,46103.48062015504,0
"반포2,3주차장",2727,1.348417063928615,9,11,1,0,15.3,6574.3448275862065,29485.275862068964,28530.735632183907,0
잠실1주차장,1917,0.4700660754651365,11,11,1,0,15.3,6561.542635658915,29375.39534883721,23713.945736434107,0
여의도4주차장,211,5.248894154818325,8,11,1,0,15.3,4348.862068965517,59578.528735632186,58199.08045977011,0
이촌1주차장,151,1.1390728476821192,4,11,1,0,15.3,12483.372093023256,67409.86046511628,30981.75581395349,0
강서1주차장,213,0.7598591549295775,1,11,1,0,15.3,10340.80459770115,45789.08045977011,29308.96551724138,0
양화1주차장,282,2.120449172576832,7,11,1,0,15.3,6681.83908045977,43533.16091954023,55499.50574712644,0
잠원2-6주차장,1720,1.7890116279069768,10,11,1,0,15.3,15866.589147286822,28265.18604651163,46103.48062015504,0
이촌2주차장,209,1.7578149920255184,4,11,1,0,15.3,12483.372093023256,67409.86046511628,30981.75581395349,0
뚝섬1주차장,290,1.6564367816091954,5,11,1,0,15.3,5609.536231884058,39790.17391304348,57144.40579710145,0
여의도1주차장,2459,2.5892571506032263,8,11,1,0,15.3,4348.862068965517,59578.528735632186,58199.08045977011,0
여의도2주차장,2019,1.76053326729404,8,11,1,0,15.3,4348.862068965517,59578.528735632186,58199.08045977011,0
양화2주차장,55,1.7787878787878788,7,11,1,0,15.3,6681.83908045977,43533.16091954023,55499.50574712644,0
광나루4주차장,289,0.9738754325259515,6,11,1,0,15.3,4102.309278350515,45017.536082474224,31883.60824742268,0
잠원2-6주차장,1697,1.7223924572775486,10,10,31,0,15.9,17329.535714285714,31356.383928571428,54227.21428571428,0
양화1주차장,291,1.8168384879725088,7,10,31,0,15.9,10484.589041095891,71092.2602739726,550938.5753424658,0
여의도2주차장,1842,1.6738599348534202,8,10,31,0,15.9,28580.357333333333,117662.81333333334,200949.22666666665,0
반포1주차장,736,0.757223731884058,9,10,31,0,15.9,7574.04,41024.306666666664,42296.36,0
망원1주차장,306,1.8075708061002176,3,10,31,0,15.9,38638.666666666664,225095.33333333334,259270.93333333332,0
여의도5주차장,373,4.79124218051832,8,10,31,0,15.9,28580.357333333333,117662.81333333334,200949.22666666665,0
"광나루1,2주차장",785,1.507218683651805,6,10,31,0,15.9,10260.550295857987,91038.8224852071,109516.33136094674,0
이촌1주차장,155,0.9636559139784948,4,10,31,0,15.9,20305.420560747665,95861.22897196261,51371.19158878505,0
광나루3주차장,488,2.0198428961748633,6,10,31,0,15.9,10260.550295857987,91038.8224852071,109516.33136094674,0
강서1주차장,173,1.0279383429672448,1,10,31,0,15.9,14135.866666666667,59410.8,44452.933333333334,0
양화2주차장,67,2.0164179104477613,7,10,31,0,15.9,10484.589041095891,71092.2602739726,550938.5753424658,0
뚝섬2주차장,566,1.9236160188457008,5,10,31,0,15.9,10928.9898989899,75059.09764309764,229523.40740740742,0
여의도3주차장,1126,5.137685020722321,8,10,31,0,15.9,28580.357333333333,117662.81333333334,200949.22666666665,0
뚝섬3주차장,335,1.4587562189054726,5,10,31,0,15.9,10928.9898989899,75059.09764309764,229523.40740740742,0
"반포2,3주차장",2737,1.3738521495554743,9,10,31,0,15.9,7574.04,41024.306666666664,42296.36,0
여의도4주차장,353,3.7405099150141647,8,10,31,0,15.9,28580.357333333333,117662.81333333334,200949.22666666665,0
이촌2주차장,227,1.501762114537445,4,10,31,0,15.9,20305.420560747665,95861.22897196261,51371.19158878505,0
"망원2,3주차장",977,1.1945240532241554,3,10,31,0,15.9,38638.666666666664,225095.33333333334,259270.93333333332,0
이촌3주차장,671,1.9007948335817189,4,10,31,0,15.9,20305.420560747665,95861.22897196261,51371.19158878505,0
잠원1주차장,434,1.412442396313364,10,10,31,0,15.9,17329.535714285714,31356.383928571428,54227.21428571428,0
양화3주차장,763,1.6505460899956312,7,10,31,0,15.9,10484.589041095891,71092.2602739726,550938.5753424658,0
광나루4주차장,391,0.6636828644501279,6,10,31,0,15.9,10260.550295857987,91038.8224852071,109516.33136094674,0
여의도1주차장,2052,2.90674139051332,8,10,31,0,15.9,28580.357333333333,117662.81333333334,200949.22666666665,0
뚝섬4주차장,669,1.8359740906826107,5,10,31,0,15.9,10928.9898989899,75059.09764309764,229523.40740740742,0
"난지1,2,3주차장",2162,0.8895235892691953,2,10,31,0,15.9,19986.386666666665,83945.42666666667,85478.69333333333,0
잠실1주차장,2066,0.5861810261374637,11,10,31,0,15.9,8537.0,44826.382978723406,35303.14893617021,0
뚝섬1주차장,192,1.4100694444444446,5,10,31,0,15.9,10928.9898989899,75059.09764309764,229523.40740740742,0
잠실4주차장,2082,0.9174591738712776,11,10,31,0,15.9,8537.0,44826.382978723406,35303.14893617021,0
이촌1주차장,153,1.2762527233115468,4,10,30,0,15.7,20305.420560747665,95861.22897196261,51371.19158878505,0
여의도5주차장,342,4.88635477582846,8,10,30,0,15.7,28580.357333333333,117662.81333333334,200949.22666666665,0
양화2주차장,65,2.2112820512820512,7,10,30,0,15.7,10484.589041095891,71092.2602739726,550938.5753424658,0
잠실1주차장,2104,0.6244930291508238,11,10,30,0,15.7,8537.0,44826.382978723406,35303.14893617021,0
여의도3주차장,1340,4.612425373134328,8,10,30,0,15.7,28580.357333333333,117662.81333333334,200949.22666666665,0
